Código,Nome,Telefone
996671,Juliana Costa,11964008451
472885,Ricardo Mendes,11903339439
881403,Ricardo Mendes,11993426515
783541,Juliana Costa,11949947658
978014,Juliana Costa,11984941980
554577,Camila Rocha,11948307454
532216,Lucas Lima,11949182932
477768,Fernanda Alves,11953505627
772517,Paulo Santos,11929297061
499566,Camila Rocha,11950798425
590068,Maria Souza,11936993033
409778,Paulo Santos,11984769273
378537,Camila Rocha,11964722100
444571,Lucas Lima,11954744999
786194,Maria Souza,11968365885
379851,João Silva,11920831283
478014,Ricardo Mendes,11997808553
540396,Paulo Santos,11900086722
190612,João Silva,11924180418
848975,Juliana Costa,11919702239
335429,Lucas Lima,11914596387
857466,João Silva,11975741379
582817,Juliana Costa,11998390671
763868,Carlos Oliveira,11985173739
448920,Ricardo Mendes,11973641143
992904,Juliana Costa,11969575526
617512,Camila Rocha,11902895543
180042,Ricardo Mendes,11995509515
800743,Carlos Oliveira,11906748529
846152,Ricardo Mendes,11968152232
786781,Ana Pereira,11924663114
133579,Fernanda Alves,11914254248
783885,Lucas Lima,11997838682
805016,Carlos Oliveira,11913970072
186428,João Silva,11924408345
470987,Paulo Santos,11937368941
642891,Lucas Lima,11953880568
256448,Maria Souza,11924298079
577085,Ana Pereira,11981946784
555207,Maria Souza,11935483095
676532,Maria Souza,11934198049
284895,Juliana Costa,11958862078
893315,Fernanda Alves,11911145230
294671,Camila Rocha,11953056831
143878,Fernanda Alves,11948179735
818052,Fernanda Alves,11907581039
950777,Maria Souza,11915579159
379761,Carlos Oliveira,11957302262
308797,Ricardo Mendes,11901245986
212870,Paulo Santos,11988566295
936921,Ana Pereira,11916740097
856499,João Silva,11927955927
197963,Maria Souza,11959760667
393119,Maria Souza,11924871216
438092,Fernanda Alves,11921960630
142967,Juliana Costa,11975098859
249924,Carlos Oliveira,11913081318
429865,Carlos Oliveira,11907906123
434746,Lucas Lima,11924979680
478086,Juliana Costa,11939561412
930460,Fernanda Alves,11934634010
698031,Maria Souza,11974242587
777684,Maria Souza,11949159887
858297,Lucas Lima,11967050602
504826,Ricardo Mendes,11902390278
548232,Ricardo Mendes,11984060806
925343,Ricardo Mendes,11935900417
124916,Camila Rocha,11998085924
313083,João Silva,11909457218
178085,Camila Rocha,11974906646
323351,Maria Souza,11915785193
345089,João Silva,11998099881
912656,Maria Souza,11967770523
874129,Paulo Santos,11959760452
940868,Paulo Santos,11947578971
927043,Fernanda Alves,11959140954
942556,Lucas Lima,11940965158
634472,Fernanda Alves,11935572297
889141,Maria Souza,11982196964
557722,Paulo Santos,11967663595
680372,Carlos Oliveira,11935742258
915107,Juliana Costa,11947769260
647800,Juliana Costa,11950728423
143470,Lucas Lima,11920705764
521510,Camila Rocha,11999247427
701564,Ricardo Mendes,11952108806
856090,João Silva,11971729097
528020,Camila Rocha,11907556061
935020,Ana Pereira,11927748039
128453,Juliana Costa,11972778268
907312,Ana Pereira,11992865037
770869,Camila Rocha,11944013878
180578,Maria Souza,11912837080
603636,Ricardo Mendes,11967669016
160749,Paulo Santos,11967501204
388462,Ana Pereira,11906145526
339883,Fernanda Alves,11920105024
444764,Ricardo Mendes,11963064479
610777,Paulo Santos,11902752243
928812,Juliana Costa,11908024027
502587,Fernanda Alves,11933931930
591049,Juliana Costa,11960128266
431809,Paulo Santos,11930851042
852930,Camila Rocha,11982742790
155164,Maria Souza,11989937261
957324,João Silva,11965005970
814292,João Silva,11944511976
857563,Lucas Lima,11901850022
767656,Fernanda Alves,11921472057
585012,Camila Rocha,11949433712
816802,Maria Souza,11986459927
752729,Camila Rocha,11986291983
723498,Camila Rocha,11934150142
375792,João Silva,11901051065
838036,João Silva,11934729599
354427,Camila Rocha,11975003285
728327,Paulo Santos,11955542506
819765,Camila Rocha,11965377647
430007,Ricardo Mendes,11940695169
255019,Ricardo Mendes,11933518801
618127,Maria Souza,11934798249
399209,Paulo Santos,11927929694
380463,Carlos Oliveira,11920262988
446492,Fernanda Alves,11929877034
697115,Ana Pereira,11996848297
595071,Fernanda Alves,11963371655
143231,Fernanda Alves,11965141201
688661,Juliana Costa,11978489989
803930,Carlos Oliveira,11963796694
687744,Lucas Lima,11981591930
188411,João Silva,11956736210
754831,Juliana Costa,11995063509
222010,Juliana Costa,11914673690
381276,João Silva,11986604639
781115,Paulo Santos,11939736596
247645,Fernanda Alves,11980797218
886471,Juliana Costa,11936827297
428934,Ana Pereira,11941203827
636832,João Silva,11916805426
334263,Lucas Lima,11967984283
658082,João Silva,11903906211
365990,Lucas Lima,11900817427
725827,Carlos Oliveira,11940240550
209831,Fernanda Alves,11961649053
207045,Carlos Oliveira,11942024045
913825,Paulo Santos,11981630872
142518,Carlos Oliveira,11913366336
608056,Ana Pereira,11937939090
958966,Carlos Oliveira,11974225345
510869,Paulo Santos,11927476592
830009,Paulo Santos,11923470859
527942,Carlos Oliveira,11995138452
764870,Carlos Oliveira,11962434162
688554,Ana Pereira,11916726757
601849,Ana Pereira,11934906964
144784,Maria Souza,11970082102
360823,Ana Pereira,11950853004
453741,Camila Rocha,11961934750
950438,Ricardo Mendes,11998844909
638904,Camila Rocha,11911104485
202130,Lucas Lima,11976321127
751298,Carlos Oliveira,11955985060
874554,Lucas Lima,11901163846
740523,Camila Rocha,11923386820
538474,Carlos Oliveira,11973012029
187653,Paulo Santos,11984504361
245039,Lucas Lima,11967318291
869404,Juliana Costa,11944557204
994443,Carlos Oliveira,11912828017
678214,Lucas Lima,11999105263
951168,Ana Pereira,11964346765
241084,Juliana Costa,11971708054
447615,Fernanda Alves,11953577449
146391,Camila Rocha,11945983535
307125,Ricardo Mendes,11924579779
528065,Fernanda Alves,11981832333
918552,Juliana Costa,11922522618
674225,Ana Pereira,11938334940
830478,Lucas Lima,11921461160
960775,Carlos Oliveira,11989638270
542438,Ana Pereira,11950262483
531253,Fernanda Alves,11925925196
107341,Lucas Lima,11957123086
508124,Fernanda Alves,11916054343
812244,Camila Rocha,11988232934
145105,Paulo Santos,11991278570
955531,Ricardo Mendes,11994029400
461730,Ricardo Mendes,11998106529
723718,Camila Rocha,11909903461
440239,Lucas Lima,11966660430
975131,Camila Rocha,11998626023
841819,Lucas Lima,11901840456
886903,Paulo Santos,11984893020
987683,Ana Pereira,11943150473
850935,João Silva,11974191086
485215,Ricardo Mendes,11961105759
956434,Camila Rocha,11972428434
905202,Ana Pereira,11986823893
831218,Lucas Lima,11969765744
915389,Carlos Oliveira,11971836509
419712,Carlos Oliveira,11948468297
644913,Ana Pereira,11982127868
767829,João Silva,11949738451
125280,Carlos Oliveira,11972275920
789407,Carlos Oliveira,11974050664
319793,Juliana Costa,11962042321
323923,Ana Pereira,11955472064
955204,Ricardo Mendes,11924925160
753356,João Silva,11946159206
295796,Lucas Lima,11941730161
896095,Juliana Costa,11906748713
969079,Paulo Santos,11988767380
610372,Juliana Costa,11957980860
172978,Carlos Oliveira,11973007963
344466,Juliana Costa,11943427063
133316,Ana Pereira,11948763318
582885,Lucas Lima,11942463739
103187,Lucas Lima,11944072999
681783,João Silva,11942550239
799093,Maria Souza,11989302401
518976,Fernanda Alves,11948593366
529150,Carlos Oliveira,11981975755
726831,Lucas Lima,11943120356
296003,Carlos Oliveira,11911747575
589173,João Silva,11974580186
543980,Ricardo Mendes,11963860404
138693,Lucas Lima,11996142612
511964,Ana Pereira,11907466148
125323,Fernanda Alves,11929332343
280033,Juliana Costa,11950214976
566551,Lucas Lima,11943288947
209287,Carlos Oliveira,11981441854
923376,Fernanda Alves,11992854999
952120,Ricardo Mendes,11923729388
268339,Fernanda Alves,11981196212
484655,Camila Rocha,11941183109
683886,Maria Souza,11948646121
797362,Paulo Santos,11941901575
899348,Juliana Costa,11939918559
705739,Ana Pereira,11964987300
279482,Lucas Lima,11906419625
158444,Maria Souza,11962681469
130614,Ricardo Mendes,11974300458
283056,Paulo Santos,11947662286
359956,Juliana Costa,11900235389
850768,João Silva,11970915110
924620,Fernanda Alves,11987294059
235154,Carlos Oliveira,11943588922
529537,Fernanda Alves,11972193719
222620,João Silva,11949593010
492256,Ricardo Mendes,11955391943
137200,Paulo Santos,11967461837
198857,Maria Souza,11919311969
397861,Fernanda Alves,11938735928
275915,Maria Souza,11921193760
279700,Juliana Costa,11995018194
879316,Juliana Costa,11917851123
463799,Paulo Santos,11932986409
416831,Ana Pereira,11930440590
239939,Paulo Santos,11949966766
958346,Ricardo Mendes,11931338268
739211,Paulo Santos,11911846264
552400,João Silva,11906073272
904115,Lucas Lima,11985494697
218691,Maria Souza,11920946161
528013,João Silva,11991446473
913599,Ana Pereira,11927565360
715279,Ricardo Mendes,11906627029
176153,Ricardo Mendes,11964535851
625953,Camila Rocha,11964987924
181862,Fernanda Alves,11992083308
280855,Lucas Lima,11972944994
698707,Camila Rocha,11968298467
500369,Paulo Santos,11992627544
799025,Camila Rocha,11911249991
139518,João Silva,11973744908
986479,Camila Rocha,11978709176
489381,Carlos Oliveira,11902611928
708520,Carlos Oliveira,11940852843
379978,Maria Souza,11961402322
334331,Paulo Santos,11968551931
437673,Lucas Lima,11984784285
101826,Juliana Costa,11901883869
237170,Lucas Lima,11946910918
404783,Fernanda Alves,11904735526
424243,Fernanda Alves,11990787322
667734,Fernanda Alves,11972078036
711553,Paulo Santos,11964248076
682093,Ricardo Mendes,11986975119
841411,Fernanda Alves,11921988350
919533,Paulo Santos,11971758085
390212,Carlos Oliveira,11985509403
511778,Lucas Lima,11970368836
183812,Carlos Oliveira,11966456127
484218,Paulo Santos,11927323497
363986,Fernanda Alves,11915754833
962018,Paulo Santos,11913820060
505459,Lucas Lima,11924417156
618055,Camila Rocha,11912447667
626606,Maria Souza,11928101777
951532,Fernanda Alves,11966121092
248594,Fernanda Alves,11911589975
749122,Camila Rocha,11908418859
238812,Camila Rocha,11965361550
171913,Lucas Lima,11908553398
461494,Camila Rocha,11963235342
875911,Lucas Lima,11972896229
411170,Juliana Costa,11900117760
108420,Paulo Santos,11926178134
928061,Ricardo Mendes,11908733704
339714,Paulo Santos,11906799578
636588,Fernanda Alves,11973267719
972094,Ana Pereira,11909915665
909077,Lucas Lima,11946789558
202596,Ana Pereira,11995092354
807807,Paulo Santos,11922624055
417088,Carlos Oliveira,11955465534
535038,Fernanda Alves,11974352347
330783,Juliana Costa,11904077723
994626,Maria Souza,11995729134
783632,Camila Rocha,11937468129
208140,Ana Pereira,11933956623
472108,Paulo Santos,11963165997
479496,João Silva,11961668766
908455,Ricardo Mendes,11943782230
313955,Ricardo Mendes,11998175199
630700,Camila Rocha,11927594509
160912,Maria Souza,11954029788
685137,Lucas Lima,11903534114
310814,Ana Pereira,11945276456
539732,Carlos Oliveira,11930038475
162104,João Silva,11995874831
780491,Maria Souza,11925530905
366492,Ricardo Mendes,11907208198
897141,Paulo Santos,11917181498
130453,Juliana Costa,11912694616
326648,Fernanda Alves,11983265912
719212,Ana Pereira,11904601166
510603,Ana Pereira,11910006680
497101,Lucas Lima,11929289646
591914,Fernanda Alves,11901577831
132740,Camila Rocha,11985411975
868332,Carlos Oliveira,11908927657
353271,Carlos Oliveira,11975208914
504007,Paulo Santos,11991363709
552553,Maria Souza,11905163682
979940,Camila Rocha,11995167935
647703,Ricardo Mendes,11911362881
311149,Juliana Costa,11981459638
689013,Ana Pereira,11932976426
186577,João Silva,11918715537
963483,Paulo Santos,11943001497
177945,João Silva,11987814288
205717,Juliana Costa,11983570285
938663,Lucas Lima,11951376213
125548,Maria Souza,11925913841
625354,Ana Pereira,11921159863
411850,Maria Souza,11936443330
228672,Ana Pereira,11984367154
468728,Carlos Oliveira,11948864528
921974,Fernanda Alves,11977413311
247496,Maria Souza,11901190984
237922,Juliana Costa,11964579862
241107,João Silva,11963292583
570128,Ana Pereira,11945683379
549604,Maria Souza,11989190601
724336,Camila Rocha,11918535161
302435,Ana Pereira,11995846200
691783,Lucas Lima,11915109940
387204,Ricardo Mendes,11924240546
563915,Fernanda Alves,11996101111
891319,Ricardo Mendes,11999293927
991393,Maria Souza,11976887922
886583,Camila Rocha,11924285158
265504,Paulo Santos,11986882904
633393,Carlos Oliveira,11990819760
216871,Carlos Oliveira,11915611088
881715,Fernanda Alves,11914027048
174297,Juliana Costa,11939506373
141110,Ricardo Mendes,11910767652
251432,Camila Rocha,11947183719
707347,João Silva,11923092624
944125,João Silva,11968411189
156000,Camila Rocha,11970045714
200254,Paulo Santos,11923237858
166006,Ricardo Mendes,11905188141
127952,Juliana Costa,11961326969
890015,Maria Souza,11972891610
445914,João Silva,11929085120
790698,Ricardo Mendes,11923338166
969082,Paulo Santos,11984251458
908628,Paulo Santos,11902408563
805970,Camila Rocha,11932780979
881501,Juliana Costa,11944191703
176103,Juliana Costa,11968327744
114077,Juliana Costa,11961486842
914863,Fernanda Alves,11938064980
280765,Ana Pereira,11904560349
680421,Juliana Costa,11952807697
391973,Camila Rocha,11941650488
799578,Ana Pereira,11932082205
151617,Juliana Costa,11930783923
159642,Juliana Costa,11937788246
284511,Carlos Oliveira,11941346243
700174,Maria Souza,11996639099
532741,Lucas Lima,11981355240
864088,Juliana Costa,11900498464
358650,Maria Souza,11915590488
289280,Camila Rocha,11977839037
783131,Camila Rocha,11919196526
202247,Fernanda Alves,11982726650
325543,Ricardo Mendes,11954378843
808080,Paulo Santos,11943954594
518885,Carlos Oliveira,11963003770
696311,Ana Pereira,11997247824
664519,Lucas Lima,11904143115
335922,João Silva,11921018987
762572,Lucas Lima,11907817789
776002,Lucas Lima,11977059729
176235,João Silva,11977326300
382763,João Silva,11946579674
534149,Camila Rocha,11971511110
793067,Juliana Costa,11944400882
418973,Lucas Lima,11916763446
784768,Carlos Oliveira,11945102234
353457,Ricardo Mendes,11956845263
806534,Carlos Oliveira,11909542252
693942,Ricardo Mendes,11953782264
410952,Ana Pereira,11907341542
496210,Camila Rocha,11936131942
342535,Paulo Santos,11962910838
301517,Carlos Oliveira,11904800048
742485,Maria Souza,11980418984
985965,João Silva,11945321413
356502,Fernanda Alves,11985741351
303698,Ana Pereira,11925365714
931941,João Silva,11934193484
660962,Camila Rocha,11977957989
756213,João Silva,11920945588
336724,Camila Rocha,11941174352
382212,Paulo Santos,11959659407
983548,Juliana Costa,11955165936
200377,Maria Souza,11954062385
438640,João Silva,11965177927
933921,Juliana Costa,11974129757
165538,Ricardo Mendes,11959807162
535960,Paulo Santos,11944793350
734398,João Silva,11925500847
369357,Ricardo Mendes,11985900348
183204,Juliana Costa,11973436517
835844,Fernanda Alves,11960499326
540449,Ricardo Mendes,11958620361
431754,Fernanda Alves,11979302273
218478,Lucas Lima,11919552839
343294,Ana Pereira,11974268859
108620,Maria Souza,11981592823
381125,Juliana Costa,11900348558
593497,Paulo Santos,11928051780
864525,Camila Rocha,11965847925
676439,Fernanda Alves,11919680701
200358,Ricardo Mendes,11951367363
469739,Carlos Oliveira,11920785082
913502,Carlos Oliveira,11966788757
930443,Ricardo Mendes,11974173962
775547,Ana Pereira,11995950755
745723,Ricardo Mendes,11911938825
534642,Lucas Lima,11920313766
610656,Juliana Costa,11903172653
451780,Maria Souza,11902973457
557480,Carlos Oliveira,11957887044
330033,Juliana Costa,11991736163
404364,Juliana Costa,11967779966
861688,Maria Souza,11906808629
416274,Fernanda Alves,11950643699
680635,Ricardo Mendes,11947234811
286072,João Silva,11959787385
862442,Juliana Costa,11982507939
306199,Maria Souza,11915273398
460209,Juliana Costa,11913823028
755040,Paulo Santos,11982707965
794723,Paulo Santos,11953571907
608703,Carlos Oliveira,11944604543
811788,Fernanda Alves,11987460351
959721,Fernanda Alves,11912596128
173739,Paulo Santos,11940239813
592890,Carlos Oliveira,11933255441
412264,Maria Souza,11992707856
673896,Juliana Costa,11942685468
575509,Ana Pereira,11962514870
572649,Carlos Oliveira,11914350772
575611,Ricardo Mendes,11997817253
370394,Lucas Lima,11902630497
671964,Ricardo Mendes,11962399371
420947,Fernanda Alves,11970259750
600219,Carlos Oliveira,11967049836
618893,Juliana Costa,11926549520
752501,Maria Souza,11974436649
125059,Maria Souza,11907442164
458354,João Silva,11914448619
698635,Juliana Costa,11994993480
914717,Lucas Lima,11971312753
324917,Ricardo Mendes,11959646172
773339,Camila Rocha,11973360407
543586,Ana Pereira,11951878221
854757,Ana Pereira,11969465642
314086,Paulo Santos,11906325089
577382,Maria Souza,11982230047
325517,Ricardo Mendes,11943953224
663009,João Silva,11994504999
262706,Maria Souza,11985901068
676747,Maria Souza,11916283936
553073,Maria Souza,11955436835
272472,Ricardo Mendes,11977787647
568490,Camila Rocha,11967550558
949683,João Silva,11996779614
619344,Ana Pereira,11931663508
379736,Paulo Santos,11975961863
774161,Paulo Santos,11942776544
565464,Fernanda Alves,11992484288
333272,Carlos Oliveira,11905003603
498170,Carlos Oliveira,11956843273
481366,João Silva,11997806501
138490,João Silva,11925648656
208347,Lucas Lima,11917321541
407997,Lucas Lima,11906188104
879764,Maria Souza,11995962628
619866,Carlos Oliveira,11931422492
858716,Fernanda Alves,11922239181
779603,Lucas Lima,11935216716
239139,Paulo Santos,11916639512
350085,Ana Pereira,11931444937
141409,Camila Rocha,11905668593
932206,Maria Souza,11997303468
711938,Paulo Santos,11954823095
512323,Maria Souza,11968926343
707729,Ana Pereira,11949149466
149270,Carlos Oliveira,11957152250
274249,Paulo Santos,11931776718
776741,Camila Rocha,11938060644
542915,Fernanda Alves,11932283124
337053,Fernanda Alves,11935576205
711284,Ana Pereira,11920561430
597843,Juliana Costa,11995858934
975687,Maria Souza,11962385890
206664,Fernanda Alves,11979735610
831465,João Silva,11942552180
160733,Camila Rocha,11971253747
572459,Paulo Santos,11942747038
801659,Carlos Oliveira,11944554065
845534,Ana Pereira,11986512733
715378,Paulo Santos,11989403924
285060,Carlos Oliveira,11904487192
287083,Ana Pereira,11954368883
944519,Fernanda Alves,11908852895
800970,João Silva,11922558908
443672,Maria Souza,11908058571
787281,Juliana Costa,11902039684
424667,Maria Souza,11961947400
926097,Maria Souza,11956466906
671803,Maria Souza,11958559932
494495,Ana Pereira,11986488234
206286,Maria Souza,11970815614
659304,Lucas Lima,11903339882
202589,Lucas Lima,11946688019
138852,Ana Pereira,11925611160
709254,Paulo Santos,11936556324
924417,Juliana Costa,11939825931
522104,Ana Pereira,11913189453
911663,Camila Rocha,11968063443
570384,Ricardo Mendes,11945548452
952697,Juliana Costa,11978663756
726541,Juliana Costa,11983239896
758829,Ricardo Mendes,11937763799
392766,Juliana Costa,11971047623
474183,Maria Souza,11965975035
969629,Paulo Santos,11948996301
626659,João Silva,11902520725
807466,Juliana Costa,11904846762
749429,Carlos Oliveira,11927365907
823703,Ana Pereira,11966086647
534267,Ricardo Mendes,11997714451
862639,Camila Rocha,11902176395
201914,Fernanda Alves,11969507495
400675,Ricardo Mendes,11914132741
391823,Carlos Oliveira,11921555492
586615,Carlos Oliveira,11917859902
498945,Lucas Lima,11905267912
300459,Carlos Oliveira,11914210786
936729,Maria Souza,11992934106
355359,Ricardo Mendes,11991806288
793743,Camila Rocha,11912086562
985951,Maria Souza,11930029804
900332,João Silva,11973511122
629426,Juliana Costa,11977445141
857214,Juliana Costa,11935434854
966564,Camila Rocha,11981181145
517221,Ana Pereira,11939082631
194620,Ana Pereira,11974709698
650765,Fernanda Alves,11913182441
885210,Maria Souza,11918482209
107249,Paulo Santos,11999081794
407130,Carlos Oliveira,11992008412
967768,Ricardo Mendes,11915466460
787521,Carlos Oliveira,11961223823
533577,Lucas Lima,11917215276
320875,Fernanda Alves,11922242978
851586,João Silva,11941371734
382044,Carlos Oliveira,11980802413
834626,Fernanda Alves,11992802963
943003,Carlos Oliveira,11947164394
466686,Paulo Santos,11944907866
844326,Maria Souza,11941993306
972591,Ricardo Mendes,11982181008
352057,Paulo Santos,11976741306
972151,Ricardo Mendes,11957156304
437356,Ricardo Mendes,11950578391
820760,Paulo Santos,11986922580
444380,Lucas Lima,11930935417
881747,Fernanda Alves,11975750947
988223,Fernanda Alves,11909801874
445845,Lucas Lima,11923131337
473893,Carlos Oliveira,11983647337
519576,Maria Souza,11923180537
903300,Carlos Oliveira,11979977631
924698,João Silva,11999394755
847791,Maria Souza,11950871492
214104,Juliana Costa,11910923028
997541,Paulo Santos,11901644607
830338,Lucas Lima,11976959762
618300,Maria Souza,11934973399
760809,Maria Souza,11919972331
769965,Camila Rocha,11945708371
933079,João Silva,11929168529
902450,Lucas Lima,11950507819
571112,Juliana Costa,11987461988
763705,Ricardo Mendes,11918406361
277410,Ricardo Mendes,11992528927
623025,Ana Pereira,11918266437
297000,Maria Souza,11924467898
532657,Fernanda Alves,11969403545
736566,Maria Souza,11922807168
630285,Ricardo Mendes,11930019597
364688,Fernanda Alves,11955823427
801418,Carlos Oliveira,11923412875
744177,Maria Souza,11954544445
317826,Camila Rocha,11976920349
695530,Juliana Costa,11926590317
614456,Lucas Lima,11911776385
602617,Fernanda Alves,11984836512
121792,Juliana Costa,11957447830
328681,João Silva,11959537201
235501,Fernanda Alves,11991944491
112854,Camila Rocha,11949796949
428826,Fernanda Alves,11932982883
989320,Ana Pereira,11901122131
174827,Carlos Oliveira,11945807882
984924,João Silva,11970571235
349645,Camila Rocha,11962970134
418584,Fernanda Alves,11982998557
620317,Juliana Costa,11998400453
870362,Juliana Costa,11912399802
889713,Carlos Oliveira,11951150165
627287,João Silva,11916032802
684054,Ricardo Mendes,11978861251
208204,João Silva,11928738796
703419,Ana Pereira,11990562717
770743,Maria Souza,11938612380
586017,Camila Rocha,11928919215
999538,Carlos Oliveira,11989160403
210503,Lucas Lima,11964566543
254286,João Silva,11943062444
387760,Camila Rocha,11911065097
951866,Carlos Oliveira,11972780004
320107,João Silva,11960977377
620301,Maria Souza,11909677209
528143,Carlos Oliveira,11906063080
788718,João Silva,11956066469
764921,Carlos Oliveira,11921411538
257371,Fernanda Alves,11970911053
914402,Camila Rocha,11933304331
334287,Fernanda Alves,11963933903
873370,Fernanda Alves,11926960651
545783,Ana Pereira,11967899616
172777,Carlos Oliveira,11935863023
697631,Carlos Oliveira,11979551021
381266,Fernanda Alves,11942077934
497861,Fernanda Alves,11958284909
612480,Camila Rocha,11959885722
908190,Ricardo Mendes,11994526740
460988,Camila Rocha,11901809518
686235,Camila Rocha,11987841842
218174,Lucas Lima,11957857710
145511,Camila Rocha,11916382878
807861,Fernanda Alves,11963525365
675647,João Silva,11949763741
647824,Camila Rocha,11914907652
677149,Lucas Lima,11978533780
849046,Ana Pereira,11991318779
209452,Maria Souza,11964505848
471721,Camila Rocha,11907941247
734731,Camila Rocha,11924685338
424790,Maria Souza,11998482552
742782,Maria Souza,11962684119
209130,Fernanda Alves,11965408696
144843,Paulo Santos,11958020072
840799,Carlos Oliveira,11961014736
654225,Ricardo Mendes,11948553821
171851,Fernanda Alves,11993491410
343806,Juliana Costa,11935563345
812450,Fernanda Alves,11971117496
381026,João Silva,11925088216
457415,Maria Souza,11978365318
932559,Fernanda Alves,11974191820
234545,Camila Rocha,11940849893
130997,João Silva,11927486028
258962,Carlos Oliveira,11924816459
125383,Maria Souza,11928533527
951836,Maria Souza,11961450045
635950,Ana Pereira,11931548431
342334,Paulo Santos,11930142799
894038,Ricardo Mendes,11946508915
842743,Maria Souza,11965129904
605083,João Silva,11976478058
668444,João Silva,11975933330
758496,Carlos Oliveira,11984956357
763575,Carlos Oliveira,11925875145
584041,Maria Souza,11967979075
931967,Maria Souza,11954288148
377477,Juliana Costa,11966596969
692906,Lucas Lima,11954192519
895467,Fernanda Alves,11944351232
497731,Juliana Costa,11990192577
703592,Fernanda Alves,11957471881
246434,Ana Pereira,11983628540
487442,João Silva,11925043665
515036,Fernanda Alves,11934969454
446515,Carlos Oliveira,11970080830
911342,Lucas Lima,11920935493
376563,Juliana Costa,11906700396
850530,Maria Souza,11980650560
369778,Ricardo Mendes,11974332116
783239,Ricardo Mendes,11904876205
858920,Fernanda Alves,11910052914
181316,Juliana Costa,11924453254
900940,Maria Souza,11931368222
129034,Camila Rocha,11953998541
657471,Fernanda Alves,11946460141
618870,Paulo Santos,11987530299
848452,Ricardo Mendes,11960640054
589746,Ana Pereira,11915356133
649888,Lucas Lima,11955316984
498083,Maria Souza,11951395835
815921,Maria Souza,11984453804
650314,Lucas Lima,11980726136
812566,Ricardo Mendes,11927779771
216706,Juliana Costa,11902465150
457367,Juliana Costa,11908913861
300264,Carlos Oliveira,11906603984
214347,João Silva,11945812377
222799,Paulo Santos,11983618275
337931,Paulo Santos,11956625491
477554,Carlos Oliveira,11970062427
309619,Ana Pereira,11915849800
451018,Ricardo Mendes,11912445983
768824,Carlos Oliveira,11956694257
720447,Ricardo Mendes,11931058432
298714,Juliana Costa,11930933946
418034,Fernanda Alves,11947543059
779425,Maria Souza,11900960916
764689,Lucas Lima,11984255514
197517,João Silva,11960448642
567308,Carlos Oliveira,11994149200
798648,João Silva,11922323220
807977,Ricardo Mendes,11947120729
134695,Camila Rocha,11962913311
458166,Fernanda Alves,11908263169
759278,Ricardo Mendes,11914729751
575107,Maria Souza,11906881050
523357,João Silva,11952898868
240554,Maria Souza,11980427332
942743,Carlos Oliveira,11933768707
661653,Lucas Lima,11998149738
962554,Ricardo Mendes,11962622811
343912,Paulo Santos,11932523941
858844,Ricardo Mendes,11960784179
398225,Camila Rocha,11953797711
337791,Carlos Oliveira,11995551776
609615,Ricardo Mendes,11909911913
698149,Maria Souza,11930255603
173096,Juliana Costa,11903043194
419058,Paulo Santos,11969912914
892755,Paulo Santos,11949305938
753352,Lucas Lima,11986711997
116507,Fernanda Alves,11903392105
904404,Paulo Santos,11945513926
594282,Ricardo Mendes,11987436057
558300,Paulo Santos,11985698871
566968,Lucas Lima,11968506552
635010,Fernanda Alves,11966086990
889732,Juliana Costa,11987408694
959225,Fernanda Alves,11929677817
540157,Lucas Lima,11999169982
982441,João Silva,11985303242
476444,Ana Pereira,11917393182
919653,Carlos Oliveira,11988131265
916177,Maria Souza,11978456040
998561,Carlos Oliveira,11925022756
766139,Lucas Lima,11955526283
204919,Maria Souza,11977425933
501510,Lucas Lima,11922596103
431701,Ricardo Mendes,11931311906
665961,Carlos Oliveira,11979372872
886753,Fernanda Alves,11967033724
649272,João Silva,11909227817
415449,Carlos Oliveira,11941718674
971826,João Silva,11922159219
130314,Paulo Santos,11918437515
315548,Ricardo Mendes,11972720824
339310,Camila Rocha,11968279868
595573,Lucas Lima,11907817707
316737,Lucas Lima,11909222944
904687,João Silva,11983585084
157470,Lucas Lima,11961200625
221560,Juliana Costa,11904745571
484619,Lucas Lima,11903072020
648240,Juliana Costa,11961163186
540476,Maria Souza,11962431371
271099,Camila Rocha,11946048238
737668,Carlos Oliveira,11925932952
565964,Maria Souza,11957210693
419462,Lucas Lima,11911812350
648838,Camila Rocha,11950738735
502214,João Silva,11956018001
619462,Maria Souza,11945153756
749369,João Silva,11967824891
940422,Lucas Lima,11947184177
364478,Camila Rocha,11985464169
775918,Carlos Oliveira,11992239702
647099,João Silva,11999823791
372613,João Silva,11924183826
132940,Ricardo Mendes,11922816939
526396,Lucas Lima,11975168443
628705,Camila Rocha,11934432433
423711,Camila Rocha,11983676718
990790,João Silva,11938892214
402046,Carlos Oliveira,11920592497
405154,Fernanda Alves,11922656925
448162,Fernanda Alves,11978641800
791906,Maria Souza,11918327418
822609,Lucas Lima,11971311831
156771,Juliana Costa,11901828753
720886,Maria Souza,11945849467
382879,Paulo Santos,11959394693
522440,Ana Pereira,11983219767
200975,Ana Pereira,11928461710
792816,Paulo Santos,11947413840
875253,Ana Pereira,11999058027
401765,Fernanda Alves,11901409096
239780,Ana Pereira,11992822694
444965,Paulo Santos,11947946874
315731,Paulo Santos,11969781681
157620,Carlos Oliveira,11974308065
412403,João Silva,11974104347
174755,Maria Souza,11935067039
891461,Lucas Lima,11901499221
796184,Ana Pereira,11982942949
101388,Ana Pereira,11919549503
